SimulationTime	VehicleID	x	y	speed	angle
1433.00	PKW7900	1186.43	1553.48	0.00	256.70
1433.00	LKW375	2768.72	2390.98	0.00	132.31
1433.00	PKW7433	2804.96	2393.86	13.89	197.26
1434.00	PKW6210	1513.70	1209.13	0.00	209.89
1434.00	PKW7023	2572.56	1184.26	12.17	351.36
1434.00	PKW5674	1896.63	1368.91	0.00	29.92
1434.00	PKW7320	2617.93	903.66	0.00	193.93
1434.00	PKW7256	1915.28	1801.26	6.88	105.21
1434.00	PKW7220	2812.52	3004.54	13.89	358.75
1434.00	PKW5596	2570.31	1201.18	9.61	354.04
1434.00	PKW7724	3545.37	1988.64	13.89	274.01
1434.00	PKW7172	1915.20	1411.30	0.00	220.25
1434.00	PKW6704	2014.54	1015.50	0.00	92.16
1434.00	LKW391	2801.74	2484.70	9.55	178.68
1434.00	PKW6677	4190.84	1910.61	13.89	93.65
1434.00	PKW6658	1900.12	1394.39	0.00	209.57
1434.00	PKW7596	2678.82	938.92	0.00	31.38
1434.00	PKW7265	2108.73	1034.53	13.89	283.46
1434.00	PKW7134	1974.60	1928.31	0.00	325.93
1434.00	PKW6687	774.71	1072.39	13.89	267.77
1434.00	PKW7301	2927.15	751.46	13.89	104.88
1434.00	PKW7006	2750.52	2407.54	0.00	132.31
1434.00	PKW7041	1997.23	1013.22	11.68	93.42
1434.00	PKW7618	1665.69	1100.54	13.89	285.03
1434.00	PKW6868	1930.75	1909.99	2.60	43.61
1434.00	PKW6736	2057.52	2375.16	13.89	305.81
1434.00	PKW6852	2159.89	1786.11	0.00	227.09
1434.00	PKW7193	2943.73	1996.67	13.89	93.65
1434.00	PKW5966	2451.91	1992.83	0.00	249.38
1434.00	PKW7185	2423.08	903.32	13.85	108.83
1434.00	routeFlow_bus4H.2	2819.33	2314.10	0.00	144.81
1434.00	PKW7928	2584.61	2544.59	13.89	129.77
1434.00	PKW7522	2270.33	979.58	13.89	288.14
1434.00	LKW350	1782.73	620.45	8.33	50.30
1434.00	PKW7444	2446.94	1954.35	9.83	67.31
1434.00	LKW381	1852.16	2270.28	6.50	239.06
1434.00	PKW7697	1031.64	1072.78	13.89	87.77
1434.00	PKW7872	1428.03	689.09	13.89	129.52
1434.00	PKW6583	1865.75	1830.79	0.00	214.99
1434.00	PKW7885	2373.66	2671.64	13.89	93.01
1434.00	routeFlow_bus112H.1	1955.48	1464.37	8.23	33.01
1434.00	PKW6757	2143.43	2316.84	13.89	306.03
1434.00	PKW7050	1777.77	1125.30	13.89	21.07
1434.00	PKW6875	1527.22	646.35	0.08	286.82
1434.00	PKW7120	2810.99	3074.42	13.89	358.75
1434.00	PKW6030	2724.10	1924.82	13.89	190.40
1434.00	PKW6858	1721.12	1860.68	0.00	288.41
1434.00	PKW7373	1726.17	2877.92	13.89	308.46
1434.00	LKW337	2038.47	2388.91	13.89	305.81
1434.00	PKW6969	2362.86	384.51	12.27	135.40
1434.00	PKW6991	1410.08	1100.31	13.89	267.77
1434.00	PKW7011	1518.93	645.88	0.00	289.39
1434.00	PKW6547	1286.67	1095.51	13.89	267.77
1434.00	PKW6444	1569.18	885.80	13.89	156.26
1434.00	PKW6522	2771.25	1978.93	0.00	11.84
1434.00	PKW6455	2965.07	1995.31	13.89	93.65
1434.00	PKW7217	1868.71	1829.42	0.00	214.98
1434.00	PKW7381	1518.81	1205.18	12.85	344.03
1434.00	PKW6953	1149.78	1887.69	0.00	263.42
1434.00	PKW7066	1109.56	1627.03	0.00	80.33
1434.00	routeFlow_bus112Z.1	1767.09	1132.56	0.00	198.58
1434.00	PKW6754	2763.98	2062.89	0.00	203.16
1434.00	PKW7809	754.05	1061.98	13.89	87.77
1434.00	PKW6994	1271.61	1393.77	8.24	322.58
1434.00	PKW7225	3073.47	715.90	13.89	104.88
1434.00	PKW6968	2844.86	2285.31	13.89	139.40
1434.00	PKW6987	2765.32	2398.39	0.00	132.31
1434.00	PKW7351	2610.14	823.62	0.00	32.72
1434.00	PKW7240	2345.51	2679.41	0.00	270.62
1434.00	PKW7552	2858.16	2238.45	0.00	11.57
1434.00	PKW7104	1692.66	2904.55	13.89	308.46
1434.00	PKW6882	2861.31	2272.08	13.89	127.40
1434.00	PKW6957	1506.34	653.69	0.00	284.96
1434.00	PKW7719	1279.31	1378.43	0.00	322.58
1434.00	PKW6886	2764.77	2072.87	0.00	203.15
1434.00	PKW7009	1878.42	2392.92	10.09	190.67
1434.00	PKW6083	3092.37	707.57	13.89	104.88
1434.00	PKW7315	2147.96	1017.85	13.89	285.56
1434.00	PKW7357	1984.58	1908.50	0.00	329.49
1434.00	PKW5895	1626.02	1883.50	0.00	100.24
1434.00	PKW7900	1186.43	1553.48	0.00	256.70
1434.00	LKW375	2768.72	2390.98	0.00	132.31
1434.00	PKW7433	2801.60	2380.30	13.89	188.02
1435.00	PKW6210	1513.70	1209.13	0.00	209.89
1435.00	PKW7023	2571.12	1193.76	9.61	351.36
1435.00	PKW5674	1896.63	1368.91	0.00	29.92
1435.00	PKW7320	2617.93	903.66	0.00	193.93
1435.00	PKW7256	1917.58	1800.64	2.38	105.12
1435.00	PKW7220	2812.22	3018.43	13.89	358.75
1435.00	PKW5596	2569.78	1206.29	5.11	354.04
1435.00	PKW7724	3531.52	1989.61	13.89	274.01
1435.00	PKW7172	1915.20	1411.30	0.00	220.25
1435.00	PKW6704	2014.54	1015.50	0.00	92.16
1435.00	LKW391	2801.99	2473.85	10.85	178.68
1435.00	PKW6677	4204.70	1909.73	13.89	93.65
1435.00	PKW6658	1900.12	1394.39	0.00	209.57
1435.00	PKW7265	2095.20	1037.77	13.89	283.46
1435.00	PKW7596	2678.82	938.92	0.00	31.38
1435.00	PKW7134	1974.60	1928.31	0.00	325.93
1435.00	PKW6687	760.83	1071.85	13.89	267.77
1435.00	PKW7301	2940.57	747.89	13.89	104.88
1435.00	PKW7006	2750.52	2407.54	0.00	132.31
1435.00	PKW7041	2004.41	1012.79	7.18	93.42
1435.00	PKW7618	1653.00	1104.27	13.10	288.39
1435.00	PKW6868	1933.99	1913.39	4.70	43.61
1435.00	PKW6736	2046.26	2383.29	13.89	305.81
1435.00	PKW6852	2159.89	1786.11	0.00	227.09
1435.00	PKW7193	2957.59	1995.79	13.89	93.65
1435.00	PKW5966	2451.91	1992.83	0.00	249.38
1435.00	PKW7185	2431.93	900.30	9.35	108.83
1435.00	routeFlow_bus4H.2	2819.33	2314.10	0.00	144.81
1435.00	PKW7928	2595.28	2535.71	13.89	129.77
1435.00	PKW7522	2257.13	983.91	13.89	288.14
1435.00	LKW350	1789.14	625.77	8.33	50.30
1435.00	PKW7444	2458.37	1959.14	12.43	67.14
1435.00	LKW381	1845.69	2270.86	6.50	274.50
1435.00	PKW7697	1045.52	1073.32	13.89	87.77
1435.00	PKW7872	1438.65	680.33	13.77	129.52
1435.00	PKW6583	1865.75	1830.79	0.00	214.99
1435.00	PKW7885	2387.41	2670.22	13.89	97.34
1435.00	routeFlow_bus112H.1	1960.61	1471.79	9.04	34.33
1435.00	PKW6757	2132.20	2325.02	13.89	306.03
1435.00	PKW7050	1781.89	1139.01	13.89	14.41
1435.00	PKW6875	1527.22	646.35	0.00	286.82
1435.00	PKW7120	2810.69	3088.31	13.89	358.75
1435.00	PKW6030	2721.59	1911.15	13.89	190.40
1435.00	PKW6858	1721.12	1860.68	0.00	288.41
1435.00	PKW7373	1715.30	2886.56	13.89	308.46
1435.00	LKW337	2027.21	2397.03	13.89	305.81
1435.00	PKW6969	2371.12	376.58	11.94	131.32
1435.00	PKW6991	1396.20	1099.77	13.89	267.77
1435.00	PKW7011	1518.93	645.88	0.00	289.39
1435.00	PKW6547	1272.79	1094.97	13.89	267.77
1435.00	PKW6444	1574.77	873.09	13.89	156.26
1435.00	PKW6522	2771.25	1978.93	0.00	11.84
1435.00	PKW6455	2978.94	1994.43	13.89	93.65
1435.00	PKW7217	1868.71	1829.42	0.00	214.98
1435.00	PKW7381	1525.73	1217.22	13.89	29.88
1435.00	PKW6953	1149.78	1887.69	0.00	263.42
1435.00	PKW7066	1109.56	1627.03	0.00	80.33
1435.00	routeFlow_bus112Z.1	1767.09	1132.56	0.00	198.58
1435.00	PKW6754	2763.98	2062.89	0.00	203.16
1435.00	PKW7809	767.93	1062.52	13.89	87.77
1435.00	PKW6994	1265.21	1402.51	10.84	324.19
1435.00	PKW7225	3086.90	712.33	13.89	104.88
1435.00	PKW6968	2855.42	2276.59	13.89	127.65
1435.00	PKW6987	2765.32	2398.39	0.00	132.31
1435.00	PKW7351	2610.14	823.62	0.00	32.72
1435.00	PKW7240	2345.51	2679.41	0.00	270.62
1435.00	PKW7552	2858.16	2238.45	0.00	11.57
1435.00	PKW7104	1681.78	2913.19	13.89	308.46
1435.00	PKW6882	2870.38	2261.99	13.89	145.28
1435.00	PKW6957	1506.34	653.69	0.00	284.96
1435.00	PKW7719	1279.31	1378.43	0.00	322.58
1435.00	PKW6886	2764.77	2072.87	0.00	203.15
1435.00	PKW7009	1876.55	2383.01	10.09	190.70
1435.00	PKW7315	2134.60	1021.57	13.89	285.56
1435.00	PKW7357	1984.58	1908.50	0.00	329.49
1435.00	PKW5895	1626.02	1883.50	0.00	100.24
1435.00	PKW7900	1186.43	1553.48	0.00	256.70
1435.00	LKW375	2768.72	2390.98	0.00	132.31
1435.00	PKW7499	1433.04	1088.39	0.00	87.77
1435.00	PKW7433	2800.53	2366.49	13.89	177.97
1436.00	PKW6210	1513.70	1209.13	0.00	209.89
1436.00	PKW7023	2570.56	1198.78	5.11	353.78
1436.00	PKW5674	1896.63	1368.91	0.00	29.92
1436.00	PKW7320	2617.93	903.66	0.00	193.93
1436.00	PKW7256	1918.84	1800.30	1.30	105.12
1436.00	PKW7220	2811.91	3032.32	13.89	358.75
1436.00	PKW5596	2569.72	1206.90	0.61	354.04
1436.00	PKW7724	3517.66	1990.58	13.89	274.01
1436.00	PKW7172	1915.20	1411.30	0.00	220.25
1436.00	PKW6704	2014.54	1015.50	0.00	92.16
1436.00	LKW391	2802.27	2461.69	12.15	178.68
1436.00	PKW6658	1900.12	1394.39	0.00	209.57
1436.00	PKW7596	2678.82	938.92	0.00	31.38
1436.00	PKW7265	2082.14	1040.41	13.31	280.31
1436.00	PKW7134	1974.60	1928.31	0.00	325.93
1436.00	PKW6687	746.95	1071.31	13.89	267.77
1436.00	PKW7301	2954.00	744.33	13.89	104.88
1436.00	PKW7006	2750.52	2407.54	0.00	132.31
1436.00	PKW7041	2007.08	1012.63	2.68	93.42
1436.00	PKW7618	1639.63	1108.39	13.89	285.50
1436.00	PKW6868	1939.02	1918.67	7.30	43.61
1436.00	PKW6736	2035.00	2391.41	13.89	305.81
1436.00	PKW6852	2159.89	1786.11	0.00	227.09
1436.00	PKW6765	1828.59	2792.48	13.89	308.46
1436.00	PKW7193	2971.45	1994.90	13.89	93.65
1436.00	PKW5966	2451.91	1992.83	0.00	249.38
1436.00	PKW7185	2436.41	898.66	4.85	110.13
1436.00	LKW394	1899.77	1054.47	13.89	275.99
1436.00	routeFlow_bus4H.2	2819.33	2314.10	0.00	144.81
1436.00	PKW7928	2605.95	2526.84	13.89	129.77
1436.00	PKW7522	2243.93	988.24	13.89	288.18
1436.00	LKW350	1795.55	631.09	8.33	50.30
1436.00	PKW7444	2471.12	1964.55	13.89	67.03
1436.00	LKW381	1837.92	2271.59	7.80	275.34
1436.00	PKW7697	1059.40	1073.86	13.89	87.77
1436.00	PKW7872	1445.80	674.43	9.27	129.52
1436.00	PKW6583	1865.75	1830.79	0.00	214.99
1436.00	PKW7885	2400.70	2668.29	13.48	99.16
1436.00	routeFlow_bus112H.1	1966.37	1480.13	10.15	34.65
1436.00	PKW6757	2120.97	2333.19	13.89	306.03
1436.00	PKW7050	1786.69	1151.67	13.89	24.43
1436.00	PKW6875	1527.22	646.35	0.00	286.82
1436.00	PKW7120	2810.38	3102.19	13.89	358.75
1436.00	PKW6030	2719.08	1897.49	13.89	190.40
1436.00	PKW6858	1721.12	1860.68	0.00	288.41
1436.00	PKW7373	1704.42	2895.20	13.89	308.46
1436.00	LKW337	2015.95	2405.16	13.89	305.81
1436.00	PKW6969	2374.18	365.77	11.94	170.60
1436.00	PKW6991	1382.32	1099.23	13.89	267.77
1436.00	PKW7011	1518.93	645.88	0.00	289.39
1436.00	PKW6952	1387.97	1029.38	8.33	233.22
1436.00	PKW6547	1258.91	1094.43	13.89	267.77
1436.00	PKW6444	1580.37	860.37	13.89	156.21
1436.00	PKW6522	2771.25	1978.93	0.00	11.84
1436.00	PKW6455	2992.80	1993.54	13.89	93.65
1436.00	PKW7217	1868.71	1829.42	0.00	214.98
1436.00	PKW7381	1532.65	1229.26	13.89	29.88
1436.00	PKW6953	1149.78	1887.69	0.00	263.42
1436.00	PKW7066	1109.56	1627.03	0.00	80.33
1436.00	routeFlow_bus112Z.1	1767.09	1132.56	0.00	198.58
1436.00	PKW6754	2763.98	2062.89	0.00	203.16
1436.00	PKW7809	781.81	1063.06	13.89	87.77
1436.00	PKW6994	1257.56	1413.12	13.09	324.19
1436.00	PKW6968	2866.16	2268.08	13.89	130.09
1436.00	PKW6987	2765.32	2398.39	0.00	132.31
1436.00	PKW7351	2610.14	823.62	0.00	32.72
1436.00	PKW7240	2345.51	2679.41	0.00	270.62
1436.00	PKW7552	2858.16	2238.45	0.00	11.57
1436.00	PKW7104	1670.91	2921.82	13.89	308.46
1436.00	PKW6882	2875.85	2249.23	13.89	159.06
1436.00	PKW6957	1506.34	653.69	0.00	284.96
1436.00	PKW7719	1279.31	1378.43	0.00	322.58
1436.00	PKW6886	2764.77	2072.87	0.00	203.15
1436.00	PKW7009	1875.51	2377.52	5.59	190.70
1436.00	PKW7357	1984.58	1908.50	0.00	329.49
1436.00	PKW5895	1626.02	1883.50	0.00	100.24
1436.00	PKW7900	1186.43	1553.48	0.00	256.70
1436.00	LKW375	2768.72	2390.98	0.00	132.31
1436.00	PKW7499	1433.04	1088.39	0.00	87.77
1436.00	PKW7433	2804.64	2353.10	13.89	162.91
1437.00	PKW6210	1513.70	1209.13	0.00	209.89
1437.00	PKW7023	2570.50	1199.39	0.61	354.04
1437.00	PKW5674	1896.63	1368.91	0.00	29.92
1437.00	PKW7320	2617.93	903.66	0.00	193.93
1437.00	PKW7256	1921.35	1799.62	2.60	105.12
1437.00	PKW7220	2811.61	3046.20	13.89	358.75
1437.00	PKW5596	2569.38	1210.11	3.21	354.04
1437.00	PKW7724	3503.80	1991.55	13.89	274.01
1437.00	PKW7172	1915.20	1411.30	0.00	220.25
1437.00	PKW6704	2014.54	1015.50	0.00	92.16
1437.00	LKW391	2802.59	2448.23	13.45	178.68
1437.00	PKW6658	1900.12	1394.39	0.00	209.57
1437.00	PKW7265	2073.46	1041.99	8.81	280.31
1437.00	PKW7596	2678.82	938.92	0.00	31.38
1437.00	PKW7134	1974.60	1928.31	0.00	325.93
1437.00	PKW6687	733.07	1070.77	13.89	267.77
1437.00	PKW7301	2967.42	740.76	13.89	104.88
1437.00	PKW7006	2750.52	2407.54	0.00	132.31
1437.00	PKW7041	2007.08	1012.63	0.00	93.42
1437.00	PKW7618	1625.94	1110.92	13.89	277.95
1437.00	PKW6868	1945.84	1925.82	9.90	43.61
1437.00	PKW6736	2023.73	2399.54	13.89	305.81
1437.00	PKW6852	2157.96	1784.32	2.60	227.09
1437.00	PKW6765	1817.71	2801.12	13.89	308.46
1437.00	PKW7193	2985.31	1994.02	13.89	93.65
1437.00	PKW5966	2451.91	1992.83	0.00	249.38
1437.00	PKW7185	2436.75	898.54	0.35	110.20
1437.00	LKW394	1886.33	1057.34	13.89	283.21
1437.00	routeFlow_bus4H.2	2819.33	2314.10	0.00	144.81
1437.00	PKW7928	2616.61	2517.96	13.89	129.77
1437.00	PKW7522	2230.73	992.59	13.89	288.22
1437.00	LKW350	1801.96	636.41	8.33	50.30
1437.00	PKW7444	2484.06	1969.49	13.89	69.51
1437.00	LKW381	1828.86	2272.44	9.10	275.34
1437.00	PKW7697	1073.28	1074.40	13.89	87.77
1437.00	PKW7872	1449.48	671.40	4.77	129.52
1437.00	PKW6583	1865.75	1830.79	0.00	214.99
1437.00	PKW7885	2409.53	2666.78	8.98	99.79
1437.00	routeFlow_bus112H.1	1972.66	1489.23	11.09	34.65
1437.00	PKW6757	2109.73	2341.36	13.89	306.03
1437.00	PKW7050	1792.43	1164.31	13.89	24.43
1437.00	PKW6875	1527.22	646.35	0.00	286.82
1437.00	PKW7120	2810.08	3116.08	13.89	358.75
1437.00	PKW6030	2716.57	1883.82	13.89	190.40
1437.00	PKW6858	1721.12	1860.68	0.00	288.41
1437.00	PKW7373	1693.55	2903.84	13.89	308.46
1437.00	LKW337	2004.78	2413.45	13.89	306.69
1437.00	PKW6969	2376.45	352.07	13.89	170.60
1437.00	PKW6991	1368.44	1098.69	13.89	267.77
1437.00	PKW7011	1518.93	645.88	0.00	289.39
1437.00	PKW6952	1381.29	1024.39	8.33	233.22
1437.00	PKW6547	1245.03	1093.89	13.89	267.77
1437.00	PKW6444	1585.95	847.66	13.89	156.28
1437.00	PKW6522	2771.25	1978.93	0.00	11.84
1437.00	PKW6455	3006.66	1992.66	13.89	93.65
1437.00	PKW7217	1868.71	1829.42	0.00	214.98
1437.00	PKW7381	1539.57	1241.31	13.89	29.88
1437.00	PKW6953	1147.19	1887.39	2.60	263.40
1437.00	PKW7066	1109.56	1627.03	0.00	80.33
1437.00	routeFlow_bus112Z.1	1767.09	1132.56	0.00	198.58
1437.00	PKW6754	2763.98	2062.89	0.00	203.16
1437.00	PKW7809	795.69	1063.60	13.89	87.77
1437.00	PKW6994	1250.43	1423.00	12.19	324.19
1437.00	PKW6968	2873.15	2256.28	13.89	156.54
1437.00	PKW6987	2765.32	2398.39	0.00	132.31
1437.00	PKW7351	2610.14	823.62	0.00	32.72
1437.00	PKW7240	2345.51	2679.41	0.00	270.62
1437.00	PKW7552	2858.16	2238.45	0.00	11.57
1437.00	PKW7104	1660.03	2930.46	13.89	308.46
1437.00	PKW6882	2880.85	2236.17	13.89	159.06
1437.00	PKW6957	1506.34	653.69	0.00	284.96
1437.00	PKW7719	1277.73	1380.50	2.60	322.58
1437.00	PKW6886	2764.77	2072.87	0.00	203.15
1437.00	PKW7009	1874.00	2369.47	8.19	190.65
1437.00	PKW7357	1984.58	1908.50	0.00	329.49
1437.00	PKW5895	1626.02	1883.50	0.00	100.24
1437.00	PKW7900	1186.43	1553.48	0.00	256.70
1437.00	LKW375	2768.72	2390.98	0.00	132.31
1437.00	PKW7499	1433.04	1088.39	0.00	87.77
1437.00	PKW7433	2812.06	2341.39	13.89	146.36
1438.00	PKW6210	1513.70	1209.13	0.00	209.89
1438.00	PKW7023	2570.17	1202.60	3.21	354.04
1438.00	PKW5674	1896.63	1368.91	0.00	29.92
1438.00	PKW7320	2617.93	903.66	0.00	193.93
1438.00	PKW7256	1925.11	1798.60	3.90	105.12
1438.00	PKW7220	2811.31	3060.09	13.89	358.75
1438.00	PKW5596	2568.79	1215.92	5.81	354.14
1438.00	PKW7724	3489.95	1992.52	13.89	274.01
1438.00	PKW7172	1915.20	1411.30	0.00	220.25
1438.00	PKW6704	2014.54	1015.50	0.00	92.16
1438.00	LKW391	2802.91	2434.34	13.89	178.68
1438.00	PKW6658	1900.12	1394.39	0.00	209.57
1438.00	PKW7596	2678.82	938.92	0.00	31.38
1438.00	PKW7265	2069.21	1042.76	4.31	280.28
1438.00	PKW7134	1974.60	1928.31	0.00	325.93
1438.00	PKW6687	719.19	1070.23	13.89	267.77
1438.00	PKW7301	2980.85	737.19	13.89	104.88
1438.00	PKW7006	2750.52	2407.54	0.00	132.31
1438.00	PKW7041	2007.08	1012.63	0.00	93.42
1438.00	PKW7618	1612.41	1113.50	13.89	283.34
1438.00	PKW6868	1950.81	1936.14	11.77	12.66
1438.00	PKW6736	2012.48	2407.71	13.89	306.28
1438.00	PKW6852	2154.09	1780.73	5.20	227.09
1438.00	PKW6765	1806.84	2809.76	13.89	308.46
1438.00	PKW7193	2999.17	1993.13	13.89	93.65
1438.00	PKW5966	2451.91	1992.83	0.00	249.38
1438.00	PKW7185	2436.75	898.54	0.00	110.20
1438.00	LKW394	1872.58	1060.23	13.89	281.10
1438.00	routeFlow_bus4H.2	2819.33	2314.10	0.00	144.81
1438.00	PKW7928	2627.28	2509.08	13.89	129.77
1438.00	PKW7522	2217.54	996.90	13.89	287.80
1438.00	LKW350	1808.37	641.74	8.33	50.30
1438.00	PKW7444	2497.17	1973.92	13.89	73.27
1438.00	LKW381	1818.51	2273.40	10.40	275.34
1438.00	PKW7697	1087.16	1074.94	13.89	87.77
1438.00	PKW7872	1449.68	671.23	0.27	129.52
1438.00	PKW6583	1865.75	1830.79	0.00	214.99
1438.00	PKW7885	2413.93	2666.02	4.48	99.79
1438.00	routeFlow_bus112H.1	1979.56	1499.21	12.15	34.65
1438.00	PKW6757	2098.50	2349.53	13.89	306.03
1438.00	PKW7050	1798.17	1176.95	13.89	24.43
1438.00	PKW6875	1527.22	646.35	0.00	286.82
1438.00	PKW7120	2809.78	3129.97	13.89	358.75
1438.00	PKW6030	2714.07	1870.16	13.89	190.40
1438.00	PKW6858	1721.12	1860.68	0.00	288.41
1438.00	PKW7373	1682.67	2912.48	13.89	308.46
1438.00	LKW337	1993.64	2421.75	13.89	306.69
1438.00	PKW6969	2378.72	338.37	13.89	170.60
1438.00	PKW6991	1354.56	1098.15	13.89	267.77
1438.00	PKW7011	1518.93	645.88	0.00	289.39
1438.00	PKW6547	1231.15	1093.35	13.89	267.77
1438.00	PKW6444	1590.23	834.49	13.89	166.64
1438.00	PKW6522	2771.25	1978.93	0.00	11.84
1438.00	PKW6455	3020.52	1991.77	13.89	93.65
1438.00	PKW7217	1868.71	1829.42	0.00	214.98
1438.00	PKW7381	1546.52	1253.34	13.89	30.05
1438.00	PKW6953	1142.03	1886.78	5.20	263.28
1438.00	PKW7066	1109.56	1627.03	0.00	80.33
1438.00	routeFlow_bus112Z.1	1767.09	1132.56	0.00	198.58
1438.00	PKW6754	2763.98	2062.89	0.00	203.16
1438.00	PKW6966	787.32	1072.88	13.89	267.77
1438.00	PKW7809	809.57	1064.14	13.89	87.77
1438.00	PKW6994	1242.32	1434.26	13.89	324.45
1438.00	PKW6968	2878.15	2243.22	13.89	159.06
1438.00	PKW6987	2765.32	2398.39	0.00	132.31
1438.00	PKW7351	2610.14	823.62	0.00	32.72
1438.00	PKW7240	2345.51	2679.41	0.00	270.62
1438.00	PKW7552	2858.16	2238.45	0.00	11.57
1438.00	PKW7104	1649.16	2939.10	13.89	308.46
1438.00	PKW6882	2885.84	2223.11	13.89	159.06
1438.00	PKW6957	1506.34	653.69	0.00	284.96
1438.00	PKW7719	1276.15	1382.56	2.60	322.58
1438.00	PKW6886	2764.77	2072.87	0.00	203.15
1438.00	PKW7009	1872.40	2361.01	8.61	190.66
1438.00	PKW7357	1984.58	1908.50	0.00	329.49
1438.00	PKW5895	1626.02	1883.50	0.00	100.24
1438.00	PKW7900	1186.43	1553.48	0.00	256.70
1438.00	LKW375	2768.72	2390.98	0.00	132.31
1438.00	PKW7499	1433.04	1088.39	0.00	87.77
1438.00	PKW7433	2819.91	2329.94	13.89	144.99
1439.00	PKW6210	1513.70	1209.13	0.00	209.89
1439.00	PKW7023	2569.83	1205.81	3.21	354.04
1439.00	PKW5674	1896.63	1368.91	0.00	29.92
1439.00	PKW7320	2617.93	903.66	0.00	193.93
1439.00	PKW7256	1930.13	1797.25	5.20	105.12
1439.00	PKW7220	2811.00	3073.98	13.89	358.75
1439.00	PKW5596	2568.06	1224.23	8.41	355.03
1439.00	PKW7724	3476.09	1993.49	13.89	274.01
1439.00	PKW7172	1915.20	1411.30	0.00	220.25
1439.00	PKW6704	2014.54	1015.50	0.00	92.16
1439.00	LKW391	2803.23	2420.44	13.89	178.68
1439.00	PKW6658	1900.12	1394.39	0.00	209.57
1439.00	PKW7265	2069.21	1042.76	0.00	280.28
1439.00	PKW7596	2679.83	941.29	2.60	27.04
1439.00	PKW7134	1974.60	1928.31	0.00	325.93
1439.00	PKW6687	705.31	1069.69	13.89	267.77
1439.00	PKW7301	2994.27	733.63	13.89	104.88
1439.00	PKW7006	2750.52	2407.54	0.00	132.31
1439.00	PKW7041	2007.08	1012.63	0.00	93.42
1439.00	PKW7618	1599.09	1116.06	13.89	275.50
1439.00	PKW6868	1947.81	1947.24	11.77	335.88
1439.00	PKW6736	2001.34	2416.01	13.89	306.69
1439.00	PKW6852	2148.30	1775.34	7.80	227.09
1439.00	PKW6765	1795.96	2818.40	13.89	308.46
1439.00	PKW7193	3013.04	1992.25	13.89	93.65
1439.00	PKW5966	2451.91	1992.83	0.00	249.38
1439.00	PKW7185	2436.75	898.54	0.00	110.20
1439.00	LKW394	1858.57	1062.08	13.89	277.21
1439.00	routeFlow_bus4H.2	2819.33	2314.10	0.00	144.81
1439.00	PKW7928	2638.00	2500.27	13.89	128.78
1439.00	PKW7522	2204.34	1001.14	13.89	287.80
1439.00	LKW350	1814.78	647.06	8.33	50.30
1439.00	PKW7444	2510.67	1976.98	13.89	77.94
1439.00	LKW381	1806.86	2274.49	11.70	275.34
1439.00	PKW7697	1101.04	1075.48	13.89	87.77
1439.00	PKW7872	1449.68	671.23	0.00	129.52
1439.00	PKW6583	1865.75	1830.79	0.00	214.99
1439.00	PKW7885	2413.93	2666.02	0.00	99.79
1439.00	routeFlow_bus112H.1	1987.15	1510.17	13.35	34.74
1439.00	PKW6757	2087.24	2357.67	13.89	305.81
1439.00	PKW7050	1804.09	1189.51	13.89	26.17
1439.00	PKW6875	1527.22	646.35	0.00	286.82
1439.00	PKW7120	2809.47	3143.85	13.89	358.75
1439.00	PKW6030	2711.56	1856.49	13.89	190.40
1439.00	PKW6858	1721.12	1860.68	0.00	288.41
1439.00	PKW7373	1671.80	2921.12	13.89	308.46
1439.00	LKW337	1982.50	2430.05	13.89	306.69
1439.00	PKW6969	2380.98	324.67	13.89	170.60
1439.00	PKW6991	1340.68	1097.61	13.89	267.77
1439.00	PKW7011	1518.93	645.88	0.00	289.39
1439.00	PKW6547	1217.27	1092.81	13.89	267.77
1439.00	PKW6444	1592.13	820.75	13.89	175.81
1439.00	PKW6522	2771.25	1978.93	0.00	11.84
1439.00	PKW6455	3034.38	1990.89	13.89	93.65
1439.00	PKW7217	1868.71	1829.42	0.00	214.98
1439.00	PKW7381	1553.32	1265.45	13.89	28.88
1439.00	PKW6953	1134.26	1886.22	7.80	266.18
1439.00	PKW7066	1109.56	1627.03	0.00	80.33
1439.00	routeFlow_bus112Z.1	1767.09	1132.56	0.00	198.58
1439.00	PKW6754	2763.98	2062.89	0.00	203.16
1439.00	PKW6966	773.44	1072.34	13.89	267.77
1439.00	PKW7809	823.45	1064.68	13.89	87.77
1439.00	PKW6994	1232.14	1443.10	13.07	324.96
1439.00	PKW6968	2883.14	2230.16	13.89	159.06
1439.00	PKW6987	2765.32	2398.39	0.00	132.31
1439.00	PKW7351	2610.14	823.62	0.00	32.72
1439.00	PKW7240	2345.51	2679.41	0.00	270.62
1439.00	PKW7552	2858.16	2238.45	0.00	11.57
1439.00	PKW7104	1638.28	2947.74	13.89	308.46
1439.00	PKW6882	2890.84	2210.06	13.89	159.06
1439.00	PKW6957	1506.34	653.69	0.00	284.96
1439.00	PKW7719	1273.30	1386.30	4.70	322.58
1439.00	PKW6886	2764.77	2072.87	0.00	203.15
1439.00	PKW7009	1870.33	2350.00	11.21	190.66
1439.00	PKW7357	1984.58	1908.50	0.00	329.49
1439.00	PKW5895	1626.02	1883.50	0.00	100.24
1439.00	PKW7900	1186.43	1553.48	0.00	256.70
1439.00	LKW375	2768.72	2390.98	0.00	132.31
